VendorId,VendorName,Inactive
1605,SOURCEFLY.COM,0
1606,SOUTHEAST SAFETY SOLUTIONS,0
1607,SOUTHEASTERN,0
1608,SOUTHERN ELECTRIC,0
1609,SOUTHERN MEDICAL GROUP,0
1610,SOUTHERN MOBILE HOME & RV SUPPLY,0
1611,SOUTHERN PIPE,0
1612,SOUTHERN PIPE & SUPPLY,0
1613,SOUTHERN PIPE AND SUPPLY,0
1614,SOUTHERN PRODUCTS,0
1615,SOUTHERN STATES CORRECTIONAL ASSOCIATION,0
1616,SOUTHERN STITCHES,0
1617,SOUTHERN TANK TESTERS,0
1618,SOUTHERN TIRE MART,0
1619,SOUTHERN UNIVERSITY,0
1620,SOUTHERN WINDOW TINTING,0
1621,SOUTHLAND DODGE CHRYSLER JEEP,0
1622,SOUTHLAND ENGINE,0
1623,SOUTHLAND ENGINE / ARIENS,0
1624,SOUTHLAND ENGINE CO,0
1625,SOUTHLAND ENGINE CO.,0
1626,SOUTHLAND TOOL,0
1627,SOUTHSIDE PRODUCE,0
1628,SOUTHWEST,0
1629,SOUTHWEST AIRLINE,0
1630,SPARKLIGHT,0
1631,SPARS DD BELT SERVICES,0
1632,SPECHT,0
1633,SPECIALTY SIGN,0
1634,SPECIALTY SIGN & STAMP,0
1635,SPECIALTY UNDERWRITERS,0
1636,SPECIALTY UNDERWRITER'S,0
1637,SPECTRUM BUSINESS,0
1638,SPRINGHILL PRESS,0
1639,SQUARE SPACE,0
1640,SS SPRINKLER,0
1641,SSCA,0
1642,SSCA LA CHAPTER,0
1643,ST GABRIEL,0
1644,ST GABRIEL HARDWARE,0
1645,ST GABRIEL HW,0
1646,ST. GABRIEL HARDWARE,0
1647,ST. JUDE MEDICAL GROUP,0
1648,ST. MARTIN PARISH ACQUISITIONS COURTESY FORD,0
1649,STANDARD INDUSTRIAL,0
1650,STAN'S,0
1651,STAPLES,0
1652,STAPLES ADVANTAGE,0
1653,STAR AG,0
1654,STAR HILL OUTDOOR EQUIPMENT,0
1655,STARLINK,0
1656,STARVISION SATELLITE,0
1657,STATE ARCHIVES,0
1658,STATE CHEMICAL,0
1659,STATE CIVIL SERVICE,0
1660,STATE FIRE MARSHAL,0
1661,STATE INDUSTRIAL,0
1662,STATE LUMBER,0
1663,STATE MAIL,0
1664,STATE OF LA - DEQ,0
1665,STATE OF LA DEQ,0
1666,STATE OF LA-DOA/OFFICE OF RISK MANAGEMENT,0
1667,STATE OF LOUISIANA - DEQ,0
1668,STATE OFFICE OF VITAL RECORDS,0
1669,STATEGIC EQUIPMENT,0
1670,STEPHANIE JONES,0
1671,STEPHEN PIPE STEEL,0
1672,STEPHEN PRATOR,0
1673,STEPHENS PIPE & STEEL,0
1674,STEPHENS PIPE AND STEEL,0
1675,STERICYCLE,0
1676,STERIS,0
1677,STEVE WAGUESPACK,0
1678,STINE,0
1679,STRYKER MEDICAL,0
1680,STYKER/PROCARE,0
1681,SUBURBAN RV PARTS,0
1682,SUDDENLINK,0
1683,SUMMER GROVE AUTO,0
1684,SUMMIT ELECTRIC,0
1685,SUNMED MEDICAL,0
1686,SUNSHINE EQUIPMENT,0
1687,SUNSHINE JOHN DEERE,0
1688,SUNSHINE QUALITY,0
1689,SUNSHINE QUALITY NEW ROADS,0
1690,SUNSHINE QUALITY SOLUTIONS,0
1691,SUNSHNE EQUIPMENT,0
1692,SUPER 8 BY WYNDHAM KINDER,0
1693,SUPERSHIIELD,0
1694,SUPPLEMENTAL HEALTH CARE,0
1695,SUPPLY HOUSE,0
1696,SUPPLYHOUSE.COM,0
1697,SURPLUS CENTER,0
1698,SURVEY MONKEY,0
1699,SW ALLEN PARISH WATER DIST 2,0
1700,SWANK MOTION PICTURES,0
1701,SWEETWATER MUSIC,0
1702,SWEETWATER MUSICAL,0
1703,SYMMETRY ENERGY SOLUTIONS,0
1704,SYNC.MD,0
1705,SYSCO,0
1706,T&M MASTERLUBE,0
1707,TACMED SOLUTIONS,0
1708,TACTILE MEDICAL,0
1709,TALLMAN EQUIPMENT,0
1710,TAMMANY SUPPLY,0
1711,TAMMY GRANT,0
1712,TANISHA MATTHEWS,0
1713,TANYA BRUCE,0
1714,TARGET GLASS,0
1715,TARGETS.NET,0
1716,TARYN TURNER,0
1717,TAYLOR AUTOMOTIVE,0
1718,TAYLOR FEED & FARM SUPPLY,0
1719,TBD,0
1720,TEECO,0
1721,TEECO SAFETY,0
1722,TEECO SAFETY INC,0
1723,TEPCO,0
1724,TERESA PATE,0
1725,TERMINIX,0
1726,TERMINIX COMMERCIAL,0
1727,TEXAS DIGESTIVE DISEASE CONSULTANTS,0
1728,THE ADVOCATE,0
1729,THE BANNER NEWS (BERNICE BANNER),0
1730,THE BRAINSTORM AGENCY,0
1731,THE CPAPSHOP,0
1732,THE DAILY NEWS,0
1733,THE FARMERVILLE GAZETTE,0
1734,THE GUARDIAN JOURNAL,0
1735,THE HOTEL FRANCIS,0
1736,THE LINE DC,0
1737,THE LOCK SOURCE,0
1738,THE PLUMBING HOUSE,0
1739,THE PLUMBING WAREHOUSE,0
1740,THE SALVAGE STORE,0
1741,THE WESTIN NASHVILLE,0
1742,THERESA BLOCKER,0
1743,THERESA STERLING,0
1744,THOMAS MITCHELL,0
1745,THOMAS PUMP,0
1746,THOMAS SUPPLY,0
1747,THOMAS WEST TCD,0
1748,THOMPSON CREEK SPORTINGS,0
1749,THOMSON REUTERS,0
1750,THOMSON REUTERS WEST,0
1751,THOR BROADCAST,0
1752,THORNTON MUSSO & BELLEMIN,0
1753,"THORNTON, MUSSO & BELLEMIN",0
1754,"THORNTON, MUSSO, & BELLEMIN",0
1755,THORTON MUSSO & BELLEMIN,0
1756,TICKETS.COM,0
1757,TIFFANY FLOWERS,0
1758,TIFFANY HARRIS,0
1759,TIFFANY MYERS,0
1760,TIM HOOPER,0
1761,TIM MESSENGER,0
1762,TIMOTHY BARRY,0
1763,"TIMOTHY J. BARRY, O.D.",0
1764,TIRE CREW,0
1765,TITAN PROSTHETIC,0
1766,TITAN PROSTHETICS,0
1767,TITLE BOXING,0
1768,TMA LASER GROUP,0
1769,"TMB, THORNTON, MUSSO, BELLEMIN",0
1770,T-MOBILE,0
1771,TNT INTERNET AND TV,0
1772,TOM LONG TOSS,0
1773,TONER CABLE EQUIPMENT,0
1774,TONIA FAUST,0
1775,TONYA STEVENSON,0
1776,TONY'S BODY SHOP,0
1777,TOOL SHED INC.,0
1778,TOTAL AUTOMATION,0
1779,TOTAL AUTOMATION GROUP,0
1780,TOTAL AUTOMOTIVE,0
1781,TOTAL TIRE,0
1782,TOTAL TIRE CARE,0
1783,TOTAL TIRES,0
1784,TOWN & COUNTRY FORD,0
1785,TOWN OF CLINTON,0
1786,TOWN OF COTTONPORT,0
1787,TOWN OF JACKSON,0
1788,TOWN SQUARE MEDIA,0
1789,TOWNE PLACE SUITES,0
1790,TRACE EYE D,0
1791,TRACE EYE-D,0
1792,TRACTOR SUPPLY,0
1793,TRACTOR SUPPLY (BOGALUSA),0
1794,TRANE,0
1795,TRANE OF BATON ROUGE,0
1796,TRANE PARTS SUPPLY,0
1797,TRANS UNION,0
1798,TRANSUNION (TLO),0
1799,TREVOR MCDONALD,0
1800,TRI PARISH,0
1801,TRI PARISH CO-OP,0
1802,TRI STATE AIR,0
1803,TRIAD CONTROLS,0
1804,TRI-ANIM,0
1805,TRIMARK - STRATEGIC EQUIPMENT,0
1806,"TRIMARK, STRATEGIC EQUIPMENT",0
1807,TRI-PARISH COOP,0
1808,TRI-PARISH CO-OP,0
1809,TRIPARISH COOPERATIVE,0
1810,TRIPLE M FARMS,0
1811,TRUCK AND TRAILER WORLD,0
1812,TULANE UNIVERSITY SCHOOL OF MEDICINE,0
1813,TUNISA FRANKLIN HAMPTON,0
1814,TW BOILER,0
1815,TYESIA WILLIAMS,0
1816,TYLER NALITT,0
1817,TYMETAL CORP,0
1818,U S POSTMASTER,0
1819,U.S. POSTAL SERVICE,0
1820,ULINE,0
1821,ULINE.COM,0
1822,UNISOURCE/VERTIV,0
1823,UNITED AIRLINE,0
1824,UNITED AIRLINES,0
1825,UNITED AUTOMATION,0
1826,UNITED GLASS WORKS,0
1827,UNITED LAB,0
1828,UNITED LABORATORIES,0
1829,UNITED LABS,0
1830,UNITED REFRIGERATION,0
1831,UNITED REFRIGERATION INC,0
1832,UNITED RENTALS,0
1833,UNIVERSITY MEDICAL CENTER,0
1834,UNIVERSITY OF LA LAFAYETTE (ULL),0
1835,UNIVERSITY OF NEW ORLEANS,0
1836,UPS,0
1837,UPTODATE,0
1838,UQDAH HANEEF,0
1839,US AUTO SUPPLIES,0
1840,US BANK VOYAGER FLEET,0
1841,US CORRECTIONS,0
1842,US COURTS PACER,0
1843,US CUTTER,0
1844,US CUTTERS,0
1845,US DOSIMETRY,0
1846,US POLY PACK,0
1847,US POST OFFICE,0
1848,US POSTAL SERVICE,0
1849,USA BLUE BOOK,0
1850,USA BLUEBOOK,0
1851,USFLAGSTORE.COM,0
1852,USPS,0
1853,VALENCIA COCO,0
1854,VAN DYKES TAXIDERMY,0
1855,VARNADO WATER WORKS,0
1856,VAUGHN MOTORS,0
1857,VCC JANITORIAL,0
1858,VECTOR SALES,0
1859,VEHICLE PARTS & EQUIP. CO,0
1860,VEHICLE SAFETY SUPPLY,0
1861,VERITIV,0
1862,VERITIV OPERATING CO,0
1863,VERITIV OPERATIONS,0
1864,VERIZON,0
1865,VERIZON (CELLCO PARTNERSHIP),0
1866,VERIZON WIRELESS,0
1867,VERSARIS,0
1868,VETERINARY CLINIC OF AVOYELLES,0
1869,VIEMED HEALTHCARE STAFFING,0
1870,VIEMED INC & SUBSIDIARIES,0
1871,VILLAGE LX,0
1872,VILLAGE OF ELIZABETH,0
1873,VIRGINIA DEPT. OF VITAL RECORDS,0
1874,VITALIY MED,0
1875,VOID,0
1876,VOYAGER FLEET SYSTEMS,0
1877,WAL MART,0
1878,WALGREENS,0
1879,WALL 2 WALL,0
1880,WALL 2 WALL MANUFACTURING,0
1881,WALL DECORE AND MORE,0
1882,WALMART,0
1883,WAL-MART,0
1884,WAL-MART (BOGALUSA),0
1885,WALMART.COM,0
1886,WALPOLE TIRE,0
1887,WALPOLE TIRE & SERVICE,0
1888,WALT MASSEY MOTORS,0
1889,WAMART,0
1890,WANDA WALLS,0
1891,WAREHOUSE ENTRY,0
1892,WAREHOUSE ISSUE,0
1893,WAREHOUSE ISSUES,0
1894,WARREN MICHAEL FRASER,0
1895,WARREN'S,0
1896,WASHINGTON ST TAMMANY ELECTRIC CO-OP,0
1897,WASP BARCODE TECHNOLOGIES,0
1898,WASTE MANAGEMENT OF LA - LAKE CHARLES,0
1899,WASTE PRO OF LA,0
1900,WASTE PRO OF LOUISIANA,0
1901,WASTEWATER PROCESS,0
1902,WATTS BROS IMPLEMENT,0
1903,WAWAK,0
1904,WAWAK SEWING SUPPLIES,0
1905,WAYNE LEBLEAU,0
1906,WAYNE LEBLEU & ASSOCIATES,0
1907,WBR PARISH SHERIFF'S OFFICE,0
1908,WE CHEM,0
1909,WEAVER LEATHER,0
1910,WEBB INTEREST,0
1911,WEBSTARANTSTORE.COM,0
1912,WEBSTAURANT,0
1913,WEBSTAURANT STORE,0
1914,WEBSTAURANTSTORE.COM,0
1915,WECHEM,0
1916,WECHEM INC,0
1917,WELDER'S EQUIPMENT,0
1918,WEST LA ICE,0
1919,WEST LAW,0
1920,WEST LOUISIANA CONSTRUCTION,0
1921,WEST PUBLISHING,0
1922,WEST PUBLISHING CORP,0
1923,WEST PUBLISHING CORPORATION,0
1924,WEST PUBLISHING GROUP,0
1925,WESTIN,0
1926,WESTLAW/THOMAS REUTERS,0
1927,WESTLAW-THOMAS REUTERS,0
1928,WF PARISH,0
1929,WF PARISH SHERIFFS OFFICE,0
1930,WHEAT'S BUILDING CENTER,0
1931,WHITNEY TROXCLAIR,0
1932,WHOLESALE HATS,0
1933,WILBA SPENCER,0
1934,WILDLIFE DOMINION,0
1935,WILLIAM MESSENGER,0
1936,WILLIAM MONK,0
1937,WILLIAM PECK,0
1938,WILLIAMSON ALLENMOND,0
1939,WILLIAMSPORT,0
1940,WIND CREEK,0
1941,WINDOW WORLD,0
1942,WINGATE,0
1943,WOLTERS KLUMERS,0
1944,WOLTERS KLUWER / UPTODATE,0
1945,WOMAN'S HOSPITAL FOUNDATION,0
1946,WOOLEY BROTHERS,0
1947,WORKING HORSE TACK,0
1948,WORLDWIDE JANITOR,0
1949,WTSO,0
1950,WWW.HITSK9.NET,0
1951,WWW.HONDAPARTSHOUSE.COM,0
1952,XAVIER UNIVERSITY OF LOUISIANA,0
1953,XEROX,0
1954,YOUTUBE,0
1955,YVETTE MORENO,0
1956,YVONNE MAJOR,0
1957,ZACCHERY LUMBER,0
1958,ZACHARY LUMBER,0
1959,ZACHARY PLUMBING,0
1960,ZACHER LUMBER,0
1961,ZAHCARY LUMBER,0
1962,ZOLL,0
1963,ZOLL LIFE VEST,0
1964,ZOOM,0
1965,ZORO,0
1966,ZORO.COM,0
